,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
752,2016-01-27 09:15:00,634.9,635.0,626.2,630.0,49595,2016-01-27 15:29:00,2016-01-27 09:15:00,188413.59812378595,112022.1567065073,-0.3313304205649385,-0.725142358451411,1.853369686584675,188413.59812378595,112022.1567065073,-0.3313304205649385,1.0863984507140951,8.191098544470915
753,2016-01-28 09:15:00,630.0,635.85,629.0,631.05,70887,2016-01-28 15:29:00,2016-01-28 09:15:00,188294.56534531034,111967.60079575596,-0.21817199407969592,-1.3676499929328314,1.475779481162663,188294.56534531034,111967.60079575596,-0.21817199407969592,1.0406020683544583,7.42623955846377
754,2016-01-29 09:15:00,635.0,658.85,630.25,643.3,54921,2016-01-29 15:29:00,2016-01-29 09:15:00,188181.26347394378,111892.04238410597,-0.3027455620840508,-1.3781198644144885,1.1211434414254595,188181.26347394378,111892.04238410597,-0.3027455620840508,0.790120668543056,6.630727301159107
755,2016-02-01 09:15:00,654.5,672.5,638.5,644.0,63049,2016-02-01 15:29:00,2016-02-01 09:15:00,188065.14254985875,111827.43518518518,-0.25936988919811826,-1.3226398254174443,0.769816233638308,188065.14254985875,111827.43518518518,-0.25936988919811826,0.8679924270366273,5.838103268549218
756,2016-02-02 09:15:00,648.2,672.85,645.15,649.0,57417,2016-02-02 15:29:00,2016-02-02 09:15:00,187951.27447425705,111755.55878467635,-0.2891098181519322,-1.434434969672738,0.3953192553606925,187951.27447425705,111755.55878467635,-0.2891098181519322,0.8760998434306781,5.051899987724734
757,2016-02-03 09:15:00,643.6,656.95,630.0,645.05,61714,2016-02-03 15:29:00,2016-02-03 09:15:00,187836.0376886875,111689.54089709763,-0.26605938621812947,-1.8251898663179076,-0.051915514756976824,187836.0376886875,111689.54089709763,-0.26605938621812947,0.8219679685408787,4.261593706060465
758,2016-02-04 09:15:00,654.85,664.95,647.0,662.5,84531,2016-02-04 15:29:00,2016-02-04 09:15:00,187714.8428227915,111653.75889328064,-0.14448915432268372,-2.1883780796786523,-0.5871356776359542,187714.8428227915,111653.75889328064,-0.14448915432268372,0.9754454694324683,3.4765039290192674
759,2016-02-05 09:15:00,660.0,671.9,653.7,671.0,70999,2016-02-05 15:29:00,2016-02-05 09:15:00,187597.09435735256,111600.26578947369,-0.21642800987169122,-2.366778835511543,-1.0307684697636144,187597.09435735256,111600.26578947369,-0.21642800987169122,-0.29722974974648464,2.561017766605797
760,2016-02-08 09:15:00,671.95,684.0,665.8,676.85,149052,2016-02-08 15:29:00,2016-02-08 09:15:00,187478.70609126682,111649.47963206307,0.19950276566197842,-2.031544035987002,-1.3714199088625711,187478.70609126682,111649.47963206307,0.19950276566197842,-0.656573680984435,1.6155783976182216
761,2016-02-09 09:15:00,672.0,672.45,657.4,659.95,56222,2016-02-09 15:29:00,2016-02-09 09:15:00,187366.39341151188,111576.74015748031,-0.2954357990757978,-2.1236372679050595,-1.6763515096289077,187366.39341151188,111576.74015748031,-0.2954357990757978,-1.1979585281467533,1.3042324692426328
762,2016-02-10 09:15:00,650.0,674.35,643.35,650.0,126352,2016-02-10 15:29:00,2016-02-10 09:15:00,187244.3334836107,111596.10484927916,0.07880556317082038,-1.7135012841693005,-1.7751874022006966,187244.3334836107,111596.10484927916,0.07880556317082038,-2.4386436426207116,0.935370597892733
763,2016-02-11 09:15:00,650.0,654.5,618.25,639.0,117130,2016-02-11 15:29:00,2016-02-11 09:15:00,187121.8582213086,111603.34816753927,0.02953504141629661,-1.4657942486733082,-1.7850018277747441,187121.8582213086,111603.34816753927,0.02953504141629661,-2.8334442416061396,0.5364242214973708
764,2016-02-12 09:15:00,657.95,657.95,615.0,635.0,42285,2016-02-12 15:29:00,2016-02-12 09:15:00,187016.28805366333,111512.73594771241,-0.37016955404359153,-1.533218240632849,-1.8005116653965803,187016.28805366333,111512.73594771241,-0.37016955404359153,-2.9113381050473377,0.24264490386982387
765,2016-02-15 09:15:00,645.0,645.0,601.0,634.0,237677,2016-02-15 15:29:00,2016-02-15 09:15:00,186949.68682552796,111677.4412532637,0.6739757679526162,-0.5998725834821145,-1.7282349412030478,186949.68682552796,111677.4412532637,0.6739757679526162,-1.9225124088995589,0.06502564622113623
766,2016-02-16 09:15:00,620.25,638.95,552.1,569.95,280093,2016-02-16 15:29:00,2016-02-16 09:15:00,186926.58983340333,111897.01825293351,0.8997969839227777,0.5890342185925955,-1.525888022376514,186926.58983340333,111897.01825293351,0.8997969839227777,-0.8454007510801426,-0.009107408996771288
