,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
43,2013-03-01 09:15:00,556.5,564.5,537.0,541.0,14275,2013-03-01 15:29:00,2013-03-01 09:15:00,32410.750061787607,36568.97727272727,-0.6878574926598799,-3.063362123452945,-5.5880464093987285,32410.750061787607,36568.97727272727,-0.6878574926598799,-10.869046735604137,-7.867527887739276
44,2013-03-04 09:15:00,542.05,547.95,514.5,544.9,14247,2013-03-04 15:29:00,2013-03-04 09:15:00,32217.074027015897,36072.933333333334,-0.6774647913411074,-2.8531506042919434,-5.059097354854403,32217.074027015897,36072.933333333334,-0.6774647913411074,-10.995791754027149,-8.410197047240365
45,2013-03-05 09:15:00,541.9,558.0,541.9,556.0,21624,2013-03-05 15:29:00,2013-03-05 09:15:00,31934.55495520715,35758.82608695652,-0.4426185399102216,-2.322916953632874,-4.468343524297085,31934.55495520715,35758.82608695652,-0.4426185399102216,-10.553372212838932,-8.929068254963093
46,2013-03-06 09:15:00,547.0,573.25,547.0,567.0,12698,2013-03-06 15:29:00,2013-03-06 09:15:00,31767.778931944547,35268.17021276596,-0.7104736614138988,-3.5658171448255374,-4.139918770306589,31767.778931944547,35268.17021276596,-0.7104736614138988,-10.415881829556021,-9.389737143251828
47,2013-03-07 09:15:00,570.0,572.8,565.8,569.0,12252,2013-03-07 15:29:00,2013-03-07 09:15:00,31606.539847615222,34788.666666666664,-0.7130380856405926,-3.411013441264055,-3.7817017028345994,31606.539847615222,34788.666666666664,-0.7130380856405926,-10.404197557248013,-9.73366227900809
48,2013-03-08 09:15:00,565.0,586.5,565.0,575.0,23458,2013-03-08 15:29:00,2013-03-08 09:15:00,31323.358064041655,34557.42857142857,-0.3543498927776332,-3.8559813834359717,-3.560038362235377,31323.358064041655,34557.42857142857,-0.3543498927776332,-9.928596172864172,-9.991375110546189
49,2013-03-11 09:15:00,577.2,585.75,573.05,574.0,18103,2013-03-11 15:29:00,2013-03-11 09:15:00,31093.992511486846,34228.34,-0.5185998547482418,-4.311142069205024,-3.469543746085816,31093.992511486846,34228.34,-0.5185998547482418,-9.527230299905657,-10.215432070585182
50,2013-03-12 09:15:00,577.8,584.85,567.0,572.0,14813,2013-03-12 15:29:00,2013-03-12 09:15:00,30905.099096899172,33847.64705882353,-0.6159063589844095,-4.3019399671918785,-3.4070131358334796,30905.099096899172,33847.64705882353,-0.6159063589844095,-9.229186036907112,-10.391332537164926
51,2013-03-13 09:15:00,568.5,576.0,563.5,569.0,40649,2013-03-13 15:29:00,2013-03-13 09:15:00,30620.74192590417,33978.442307692305,0.2178444176319783,-5.262187078817842,-3.614039790660468,30620.74192590417,33978.442307692305,0.2178444176319783,-8.4541076093658,-10.454963996964583
52,2013-03-14 09:15:00,568.0,576.1,556.55,571.95,12855,2013-03-14 15:29:00,2013-03-14 09:15:00,30466.35398343208,33579.88679245283,-0.6802549068957592,-5.182719166739766,-3.8130229932857835,30466.35398343208,33579.88679245283,-0.6802549068957592,-8.375606307226377,-10.365172887088226
53,2013-03-15 09:15:00,578.85,578.85,565.0,570.0,11795,2013-03-15 15:29:00,2013-03-15 09:15:00,30325.495073185753,33176.46296296296,-0.705065586278549,-5.199927260358435,-4.026679506976333,30325.495073185753,33176.46296296296,-0.705065586278549,-8.26328938381138,-10.26724885825384
54,2013-03-18 09:15:00,555.0,569.95,555.0,568.5,5374,2013-03-18 15:29:00,2013-03-18 09:15:00,30277.27860892247,32670.963636363635,-0.9015659560737219,-5.424028425091049,-4.283767289056244,30277.27860892247,32670.963636363635,-0.9015659560737219,-8.277179029382992,-10.173229235247387
55,2013-03-19 09:15:00,569.9,569.9,557.4,560.0,5058,2013-03-19 15:29:00,2013-03-19 09:15:00,30227.739188215906,32177.875,-0.8971850270089836,-5.878594912189811,-4.639335084911937,30227.739188215906,32177.875,-0.8971850270089836,-8.201511865822686,-10.02263036137646
56,2013-03-20 09:15:00,558.0,558.0,535.0,535.05,7881,2013-03-20 15:29:00,2013-03-20 09:15:00,30130.735443102934,31751.614035087718,-0.792234696035334,-5.960355946811246,-4.878788965110507,30130.735443102934,31751.614035087718,-0.792234696035334,-9.526173091636783,-9.979654041586633
57,2013-03-21 09:15:00,538.6,545.0,514.0,520.0,39920,2013-03-21 15:29:00,2013-03-21 09:15:00,29888.7770386815,31892.44827586207,0.26858080254500954,-4.9787370586256445,-5.035561326846667,29888.7770386815,31892.44827586207,0.26858080254500954,-8.389750499889699,-9.869638375787396
58,2013-03-22 09:15:00,515.0,524.7,514.95,524.7,17060,2013-03-22 15:29:00,2013-03-22 09:15:00,29696.183133398303,31641.050847457627,-0.49100757433903375,-5.115394740187045,-5.161502662521774,29696.183133398303,31641.050847457627,-0.49100757433903375,-8.971376123623017,-9.798227707354881
59,2013-03-25 09:15:00,529.75,545.0,521.0,539.0,14731,2013-03-25 15:29:00,2013-03-25 09:15:00,29527.139566333248,31359.216666666667,-0.5631502716106679,-5.159945157049472,-5.24638297130622,29527.139566333248,31359.216666666667,-0.5631502716106679,-9.471087226254493,-9.686827594458993
60,2013-03-26 09:15:00,531.0,552.85,531.0,547.15,10546,2013-03-26 15:29:00,2013-03-26 09:15:00,29403.135433059062,31018.016393442624,-0.6962528346696373,-5.240291632734699,-5.340218137860501,29403.135433059062,31018.016393442624,-0.6962528346696373,-9.542231599926577,-9.556120728669798
61,2013-03-28 09:15:00,542.7,549.15,540.0,542.2,6514,2013-03-28 15:29:00,2013-03-28 09:15:00,29327.94796234203,30622.790322580644,-0.8220414995804363,-6.280177549947114,-5.4420171849734285,29327.94796234203,30622.790322580644,-0.8220414995804363,-11.542364628764954,-9.59897781536264
62,2013-04-01 09:15:00,544.0,546.0,540.55,544.0,5436,2013-04-01 15:29:00,2013-04-01 09:15:00,29264.061587063214,30223.0,-0.8470116127338116,-6.446934255785166,-5.568438693877968,29264.061587063214,30223.0,-0.8470116127338116,-11.629653422524932,-9.628381669359044
63,2013-04-03 09:15:00,550.0,555.0,544.6,547.15,11548,2013-04-03 15:29:00,2013-04-03 09:15:00,29126.765036206223,29931.203125,-0.6311446912195239,-6.373013360726141,-5.685747303914739,29126.765036206223,29931.203125,-0.6311446912195239,-11.572940621084575,-9.663576363633066
64,2013-04-04 09:15:00,551.0,554.4,539.0,543.55,15085,2013-04-04 15:29:00,2013-04-04 09:15:00,28959.54713904314,29702.8,-0.5047661805557844,-5.976213585208203,-5.740965819926454,28959.54713904314,29702.8,-0.5047661805557844,-11.400242010299253,-9.683798876446671
65,2013-04-05 09:15:00,541.0,547.0,533.0,546.4,3903,2013-04-05 15:29:00,2013-04-05 09:15:00,28911.60600139087,29311.89393939394,-0.8788475444142252,-5.957876102613445,-5.748893938968817,28911.60600139087,29311.89393939394,-0.8788475444142252,-11.836471014803255,-9.747953816544888
