,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_10,calculate_avg_zscore_sums_1_10,calculate_volume_stdv_2,calculate_avg_volume_2,calculate_volume_zscore_2,calculate_sum_zscores_2_20,calculate_avg_zscore_sums_2_20
464,2014-11-25 09:15:00,1556.75,1569.85,1539.4,1548.0,54340,2014-11-25 15:29:00,2014-11-25 09:15:00,129466.33537763194,109648.7247311828,-0.4272054551467481,-2.703719623805982,-0.13072665379914522,129466.33537763194,109648.7247311828,-0.4272054551467481,-3.9769721846006534,-2.781646556759635
465,2014-11-26 09:15:00,1558.15,1558.15,1511.6,1520.0,47967,2014-11-26 15:29:00,2014-11-26 09:15:00,129358.84189413539,109516.36051502146,-0.47580327416190216,-3.431217841761807,-0.44188506860809385,129358.84189413539,109516.36051502146,-0.47580327416190216,-3.7508515354341263,-2.9092285064995194
466,2014-11-27 09:15:00,1518.0,1560.0,1518.0,1545.0,54350,2014-11-27 15:29:00,2014-11-27 09:15:00,129245.42710342079,109398.23126338329,-0.4259201466318363,-4.251371538482985,-0.9335322530424703,129245.42710342079,109398.23126338329,-0.4259201466318363,-3.5862712326222046,-2.991217164116878
467,2014-11-28 09:15:00,1559.8,1574.5,1526.3,1543.6,55226,2014-11-28 15:29:00,2014-11-28 09:15:00,129131.50075095535,109282.47863247863,-0.4186157391350437,-4.214529369654165,-1.4252305281777065,129131.50075095535,109282.47863247863,-0.4186157391350437,-3.5120759879559635,-3.0282971675283834
468,2014-12-01 09:15:00,1548.1,1589.85,1543.1,1559.0,71786,2014-12-01 15:29:00,2014-12-01 09:15:00,129005.35523512523,109202.52878464818,-0.2900385702318543,-3.9637475822251327,-1.8853146613547842,129005.35523512523,109202.52878464818,-0.2900385702318543,-3.3266538326794906,-3.0504157174941935
469,2014-12-02 09:15:00,1560.7,1617.95,1560.7,1592.0,120516,2014-12-02 15:29:00,2014-12-02 09:15:00,128869.0967850611,109226.6,0.0876036247761511,-3.441668856216079,-2.2833568587749697,128869.0967850611,109226.6,0.0876036247761511,-2.9029157382302984,-3.0498527191962213
470,2014-12-03 09:15:00,1598.0,1670.0,1597.9,1650.0,160850,2014-12-03 15:29:00,2014-12-03 09:15:00,128754.14817977654,109336.20382165605,0.40009426419734756,-2.9432904601358088,-2.681558530218809,128754.14817977654,109336.20382165605,0.40009426419734756,-1.9045642058332217,-2.9719679973710966
471,2014-12-04 09:15:00,1652.0,1669.9,1608.2,1635.2,35730,2014-12-04 15:29:00,2014-12-04 09:15:00,128662.2042429953,109180.25847457627,-0.5708767303244386,-3.100209128859329,-3.091577025467152,128662.2042429953,109180.25847457627,-0.5708767303244386,-2.1002333052352262,-2.8711258428183344
472,2014-12-05 09:15:00,1627.7,1640.0,1596.95,1607.7,23835,2014-12-05 15:29:00,2014-12-05 09:15:00,128585.89199126426,108999.82452431289,-0.6623185732545117,-3.3401092196962994,-3.2816085684819405,128585.89199126426,108999.82452431289,-0.6623185732545117,-4.779903009244716,-2.9934829794423825
473,2014-12-08 09:15:00,1610.0,1610.0,1566.55,1585.0,35864,2014-12-08 15:29:00,2014-12-08 09:15:00,128494.00665901543,108845.52953586497,-0.5679761370468902,-3.3510567369597277,-3.4740920357797314,128494.00665901543,108845.52953586497,-0.5679761370468902,-4.777278800941542,-3.098983414749038
474,2014-12-09 09:15:00,1575.0,1593.95,1557.75,1575.2,293521,2014-12-09 15:29:00,2014-12-09 09:15:00,128637.47223183665,109234.32,1.4326049540826615,-1.4912463277303187,-3.352844706172166,128637.47223183665,109234.32,1.4326049540826615,-4.1949659515362985,-3.2046157962844455
475,2014-12-10 09:15:00,1585.0,1622.0,1574.25,1578.0,47267,2014-12-10 15:29:00,2014-12-10 09:15:00,128533.5970464117,109104.13655462184,-0.4810970670360475,-1.4965401206044637,-3.159376934056431,128533.5970464117,109104.13655462184,-0.4810970670360475,-4.927757962366268,-3.338715208865885
476,2014-12-11 09:15:00,1585.15,1627.9,1580.0,1623.0,50002,2014-12-11 15:29:00,2014-12-11 09:15:00,128427.24874251019,108980.23270440252,-0.45923457273970525,-1.529854546712333,-2.8872252348793657,128427.24874251019,108980.23270440252,-0.45923457273970525,-5.781226085195317,-3.5388051095265416
477,2014-12-12 09:15:00,1611.0,1618.5,1570.0,1575.0,55801,2014-12-12 15:29:00,2014-12-12 09:15:00,128315.84809635072,108868.9790794979,-0.41357306885155637,-1.5248118764288454,-2.618253485556834,128315.84809635072,108868.9790794979,-0.41357306885155637,-5.739341246083008,-3.737032287860091
478,2014-12-15 09:15:00,1568.4,1608.0,1556.0,1558.0,38763,2014-12-15 15:29:00,2014-12-15 09:15:00,128221.77073412234,108722.62004175366,-0.5456142092033676,-1.7803875154003586,-2.3999174788743565,128221.77073412234,108722.62004175366,-0.5456142092033676,-5.74413509762549,-3.9162423875352657
479,2014-12-16 09:15:00,1547.5,1570.0,1510.0,1524.0,38313,2014-12-16 15:29:00,2014-12-16 09:15:00,128128.36303913049,108575.93333333333,-0.5483792320976971,-2.4163703722742067,-2.297387630480169,128128.36303913049,108575.93333333333,-0.5483792320976971,-5.858039228490284,-4.062936073232855
480,2014-12-17 09:15:00,1539.8,1564.9,1448.7,1495.0,106004,2014-12-17 15:29:00,2014-12-17 09:15:00,127995.15778531575,108570.58627858628,-0.02005221387274024,-2.8365168503442946,-2.2867102695010177,127995.15778531575,108570.58627858628,-0.02005221387274024,-5.779807310480101,-4.191406924131399
481,2014-12-18 09:15:00,1500.0,1596.0,1494.0,1522.5,131737,2014-12-18 15:29:00,2014-12-18 09:15:00,127866.65877611698,108618.64937759336,0.1808004591946427,-2.0848396608252133,-2.185173322697606,127866.65877611698,108618.64937759336,0.1808004591946427,-5.18504878968454,-4.27756074621072
482,2014-12-19 09:15:00,1535.0,1554.55,1496.0,1500.0,48117,2014-12-19 15:29:00,2014-12-19 09:15:00,127763.8235896435,108493.38716356107,-0.47256246304493943,-1.8950835506156412,-2.0406707557895403,127763.8235896435,108493.38716356107,-0.47256246304493943,-5.235192770311939,-4.35204967762461
483,2014-12-22 09:15:00,1524.0,1539.85,1500.0,1510.0,20587,2014-12-22 15:29:00,2014-12-22 09:15:00,127694.1704722758,108311.76239669422,-0.6869911294481568,-2.0140985430169076,-1.9069749363952582,127694.1704722758,108311.76239669422,-0.6869911294481568,-5.3651552799766336,-4.421419477726365
484,2014-12-23 09:15:00,1525.0,1525.0,1507.0,1510.05,14134,2014-12-23 15:29:00,2014-12-23 09:15:00,127633.97190970549,108117.58144329897,-0.7363523992639479,-4.183055896363517,-2.1761558932585783,127633.97190970549,108117.58144329897,-0.7363523992639479,-5.674302224093833,-4.506285979701024
485,2014-12-24 09:15:00,1521.15,1594.0,1521.15,1590.0,69504,2014-12-24 15:29:00,2014-12-24 09:15:00,127514.59911330312,108038.12962962964,-0.3021938656246735,-4.004152694952143,-2.4269171506933462,127514.59911330312,108038.12962962964,-0.3021938656246735,-5.500692815556604,-4.5937780437071485
486,2014-12-26 09:15:00,1588.05,1620.0,1556.0,1571.55,73958,2014-12-26 15:29:00,2014-12-26 09:15:00,127392.95495956876,107968.1498973306,-0.2669704137730736,-3.8118885359855113,-2.655120549620664,127392.95495956876,107968.1498973306,-0.2669704137730736,-5.3417430826978425,-4.681551636210932
487,2014-12-29 09:15:00,1585.8,1603.7,1562.0,1567.95,26792,2014-12-29 15:29:00,2014-12-29 09:15:00,127315.29538415694,107801.80532786885,-0.6362927964266395,-4.034608263560594,-2.9061001883338387,127315.29538415694,107801.80532786885,-0.6362927964266395,-5.559420139989438,-4.783918843812605
488,2014-12-30 09:15:00,1577.0,1584.0,1561.0,1568.8,28078,2014-12-30 15:29:00,2014-12-30 09:15:00,127236.03248382772,107638.7709611452,-0.6253006275659981,-4.114294681923226,-3.1394909049861255,127236.03248382772,107638.7709611452,-0.6253006275659981,-5.894682197323581,-4.912320262044809
489,2014-12-31 09:15:00,1572.0,1624.0,1555.0,1614.0,82047,2014-12-31 15:29:00,2014-12-31 09:15:00,127111.38049901956,107586.54285714286,-0.20092255120571093,-3.766838001031239,-3.2745376678618285,127111.38049901956,107586.54285714286,-0.20092255120571093,-6.183208373305444,-5.076334893798567
490,2015-01-01 09:15:00,1615.05,1616.0,1599.95,1614.9,103676,2015-01-01 15:29:00,2015-01-01 09:15:00,126981.99558748597,107578.5784114053,-0.030733320840879055,-3.7775191079993777,-3.368637893627337,126981.99558748597,107578.5784114053,-0.030733320840879055,-6.6140359583436705,-5.311808481424089
