,dt,o,h,l,c,v,e_dt,key,calculate_change_1,calculate_stdv_1_1,calculate_annualized_volatility_1,calculate_avg_volatility_1_5,calculate_change_2,calculate_stdv_2_1,calculate_annualized_volatility_2,calculate_avg_volatility_2_30,calculate_change_3,calculate_stdv_3_7,calculate_annualized_volatility_3,calculate_avg_volatility_3_10,calculate_change_4,calculate_stdv_4_44,calculate_annualized_volatility_4,calculate_avg_volatility_4_10
0,2018-03-27 09:15:00,487.35,498.5,455.0,470.0,70570526,2018-03-27 15:29:00,2018-03-27 09:15:00,,,,,,,,,,,,,,,,
1,2018-03-28 09:15:00,463.85,478.9,463.0,470.0,12039169,2018-03-28 15:29:00,2018-03-28 09:15:00,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,
2,2018-04-02 09:15:00,474.9,485.0,472.0,477.15,5233704,2018-04-02 15:29:00,2018-04-02 09:15:00,0.15098212159158533,0.0,0.0,,0.15098212159158533,0.0,0.0,,0.15098212159158533,,,,0.15098212159158533,,,
3,2018-04-03 09:15:00,474.0,485.9,469.15,484.0,2789802,2018-04-03 15:29:00,2018-04-03 09:15:00,0.14253999853368865,0.0,0.0,,0.14253999853368865,0.0,0.0,,0.14253999853368865,,,,0.14253999853368865,,,
4,2018-04-04 09:15:00,484.6,488.8,478.0,485.65,2457155,2018-04-04 15:29:00,2018-04-04 09:15:00,0.03403293131707865,0.0,0.0,,0.03403293131707865,0.0,0.0,,0.03403293131707865,,,,0.03403293131707865,,,
5,2018-04-05 09:15:00,490.0,514.9,487.3,514.4,8161987,2018-04-05 15:29:00,2018-04-05 09:15:00,0.5751297307507008,0.0,0.0,0.0,0.5751297307507008,0.0,0.0,,0.5751297307507008,,,,0.5751297307507008,,,
6,2018-04-06 09:15:00,512.5,517.7,505.2,505.8,1841638,2018-04-06 15:29:00,2018-04-06 09:15:00,-0.16859838687544748,0.0,0.0,0.0,-0.16859838687544748,0.0,0.0,,-0.16859838687544748,,,,-0.16859838687544748,,,
7,2018-04-09 09:15:00,508.8,519.9,496.05,514.4,2652990,2018-04-09 15:29:00,2018-04-09 09:15:00,0.16859838687544842,0.0,0.0,0.0,0.16859838687544842,0.0,0.0,,0.16859838687544842,0.21229724577423306,1.9457363971821335,,0.16859838687544842,,,
8,2018-04-10 09:15:00,515.0,520.8,510.2,518.0,1722690,2018-04-10 15:29:00,2018-04-10 09:15:00,0.06974069336073403,0.0,0.0,0.0,0.06974069336073403,0.0,0.0,,0.06974069336073403,0.2075960937205183,1.9026496269028434,,0.06974069336073403,,,
9,2018-04-11 09:15:00,519.9,535.0,513.0,534.0,3549334,2018-04-11 15:29:00,2018-04-11 09:15:00,0.3042059670071172,0.0,0.0,0.0,0.3042059670071172,0.0,0.0,,0.3042059670071172,0.21563647438797365,1.976340932952591,,0.3042059670071172,,,
10,2018-04-12 09:15:00,530.0,540.8,526.1,531.0,1883772,2018-04-12 15:29:00,2018-04-12 09:15:00,-0.0563381771825602,0.0,0.0,0.0,-0.0563381771825602,0.0,0.0,,-0.0563381771825602,0.22886728069868734,2.0976032758008807,,-0.0563381771825602,,,
11,2018-04-13 09:15:00,533.0,536.95,526.4,528.5,1049690,2018-04-13 15:29:00,2018-04-13 09:15:00,-0.04719215931646558,0.0,0.0,0.0,-0.04719215931646558,0.0,0.0,,-0.04719215931646558,0.23552243353203065,2.158598759041472,,-0.04719215931646558,,,
12,2018-04-16 09:15:00,523.9,532.35,516.1,516.8,759559,2018-04-16 15:29:00,2018-04-16 09:15:00,-0.22386852841900362,0.0,0.0,0.0,-0.22386852841900362,0.0,0.0,,-0.22386852841900362,0.1729841226127396,1.5854256717968027,,-0.22386852841900362,,,
13,2018-04-17 09:15:00,520.0,521.4,500.0,505.1,1153192,2018-04-17 15:29:00,2018-04-17 09:15:00,-0.22899522994385074,0.0,0.0,0.0,-0.22899522994385074,0.0,0.0,,-0.22899522994385074,0.18274106378276664,1.6748495147225626,,-0.22899522994385074,,,
14,2018-04-18 09:15:00,508.0,513.5,501.0,504.1,814501,2018-04-18 15:29:00,2018-04-18 09:15:00,-0.019817683854217137,0.0,0.0,0.0,-0.019817683854217137,0.0,0.0,,-0.019817683854217137,0.1689929604260407,1.5488460661340164,,-0.019817683854217137,,,
15,2018-04-19 09:15:00,505.2,508.9,502.0,505.2,587545,2018-04-19 15:29:00,2018-04-19 09:15:00,0.021797293877508978,0.0,0.0,0.0,0.021797293877508978,0.0,0.0,,0.021797293877508978,0.16579793410242336,1.5195631661833104,,0.021797293877508978,,,
16,2018-04-20 09:15:00,505.1,510.5,493.1,495.0,945315,2018-04-20 15:29:00,2018-04-20 09:15:00,-0.20396627907645698,0.0,0.0,0.0,-0.20396627907645698,0.0,0.0,,-0.20396627907645698,0.09875226894432038,0.9050794949719699,1.731469290568858,-0.20396627907645698,,,
