,dt,o,h,l,c,v,e_dt,key,calculate_volume_stdv_1,calculate_avg_volume_1,calculate_volume_zscore_1,calculate_sum_zscores_1_5,calculate_avg_zscore_sums_1_5
493,2015-01-06 09:15:00,652.2,655.3,630.0,640.0,2173851,2015-01-06 15:29:00,2015-01-06 09:15:00,936868.8760545421,1474072.0789473683,0.7469336840387174,-2.199563064500329,-2.7180676411325337
494,2015-01-07 09:15:00,639.0,649.35,638.1,646.0,1299935,2015-01-07 15:29:00,2015-01-07 09:15:00,935954.7258503044,1473720.2868686868,-0.18567702269017852,-1.3986930749673516,-2.6233657569001707
495,2015-01-08 09:15:00,650.0,681.9,649.55,680.4,2783739,2015-01-08 15:29:00,2015-01-08 09:15:00,936855.4313493845,1476361.4536290322,1.3954955082962028,1.05467489328058,-2.3824962249279418
496,2015-01-09 09:15:00,683.95,688.0,672.5,679.8,1674042,2015-01-09 15:29:00,2015-01-09 09:15:00,935954.3663303665,1476759.2012072434,0.21078249740556385,1.7613534899193313,-2.0084001130082396
497,2015-01-12 09:15:00,685.0,685.0,672.3,674.75,640013,2015-01-12 15:29:00,2015-01-12 09:15:00,935764.183656207,1475078.9879518072,-0.8923893460947041,1.2751453209556005,-1.6394623913133732
498,2015-01-13 09:15:00,680.1,691.0,663.5,669.75,994124,2015-01-13 15:29:00,2015-01-13 09:15:00,935073.4848685105,1474115.1503006013,-0.5133191755170957,0.014892461399787504,-1.413762705479001
499,2015-01-14 09:15:00,674.0,675.0,648.9,652.55,1175011,2015-01-14 15:29:00,2015-01-14 09:15:00,934233.5179130619,1473516.942,-0.31951962360204944,-0.11895013951208341,-1.1989207615080495
500,2015-01-15 09:15:00,656.85,668.2,649.35,662.4,1966862,2015-01-15 15:29:00,2015-01-15 09:15:00,933560.3906895557,1474501.6626746508,0.5274006290709026,-0.9870450187373836,-0.8515684929253713
501,2015-01-16 09:15:00,662.95,672.9,655.6,659.5,1190361,2015-01-16 15:29:00,2015-01-16 09:15:00,932716.1335063772,1473935.6454183266,-0.3040310285534347,-1.5018585446963821,-0.593748849357159
502,2015-01-19 09:15:00,659.0,661.05,642.7,646.25,1101253,2015-01-19 15:29:00,2015-01-19 09:15:00,931936.3836439976,1473194.7256461233,-0.39910634692872565,-1.0085755455304037,-0.31086192223886344
503,2015-01-20 09:15:00,649.0,654.0,643.25,649.0,774201,2015-01-20 15:29:00,2015-01-20 09:15:00,931530.8388174815,1471807.8333333333,-0.7488821671420994,-1.2441385371554075,-0.21531946950437125
504,2015-01-21 09:15:00,648.95,657.35,643.6,654.2,921806,2015-01-21 15:29:00,2015-01-21 09:15:00,930929.2213435897,1470718.720792079,-0.5896395861329237,-1.5142584996862816,-0.22687601197626428
505,2015-01-22 09:15:00,656.0,660.0,644.95,658.45,820232,2015-01-22 15:29:00,2015-01-22 09:15:00,930457.4615400616,1469433.1739130435,-0.69772257276384,-2.7393817015210242,-0.6062816714564248
506,2015-01-23 09:15:00,663.4,682.35,657.55,674.0,1449429,2015-01-23 15:29:00,2015-01-23 09:15:00,929539.8214326142,1469393.717948718,-0.021478066338188946,-2.456828739305778,-1.0280998943789357
507,2015-01-27 09:15:00,679.5,694.85,660.8,688.05,1932555,2015-01-27 15:29:00,2015-01-27 09:15:00,928851.3627403509,1470305.4527559055,0.49765717722622405,-1.5600652151508287,-1.3116209479895784
508,2015-01-28 09:15:00,688.6,709.6,685.0,707.0,1903549,2015-01-28 15:29:00,2015-01-28 09:15:00,928136.7746424376,1471156.6188605109,0.46587140274241073,-0.3453116452663186,-1.347641358656189
509,2015-01-29 09:15:00,713.0,737.75,707.55,734.0,3227320,2015-01-29 15:29:00,2015-01-29 09:15:00,930475.2524033844,1474600.0764705883,1.8836824719434488,2.128010412810054,-1.1229453034239754
510,2015-01-30 09:15:00,735.1,763.25,731.0,751.0,2454577,2015-01-30 15:29:00,2015-01-30 09:15:00,930572.7199628196,1476517.8395303327,1.05102926347201,3.876762249045904,-0.6365645766456467
511,2015-02-02 09:15:00,746.05,767.3,735.35,748.4,1686218,2015-02-02 15:29:00,2015-02-02 09:15:00,929709.6145461228,1476927.41015625,0.22511393511394853,4.123354250498041,-0.07404329712620443
512,2015-02-03 09:15:00,749.0,756.4,724.35,726.35,1629206,2015-02-03 15:29:00,2015-02-03 09:15:00,928827.3086679723,1477224.2495126706,0.16362756463877648,3.789324637910594,0.40574672121789535
513,2015-02-04 09:15:00,725.0,736.0,716.25,718.95,1823756,2015-02-04 15:29:00,2015-02-04 09:15:00,928048.9738394943,1477898.4357976653,0.3726716735340636,3.696124908702247,0.8997730658036609
514,2015-02-05 09:15:00,724.0,772.8,723.0,746.15,3100470,2015-02-05 15:29:00,2015-02-05 09:15:00,929894.9975794536,1481049.0601941748,1.7415094650699592,3.553951901828757,1.4065941059551648
515,2015-02-06 09:15:00,736.3,749.0,726.8,730.5,1543352,2015-02-06 15:29:00,2015-02-06 09:15:00,928997.540480817,1481169.8023255814,0.06693472798887629,2.569857366345623,1.9375180127418297
516,2015-02-09 09:15:00,724.0,726.0,706.55,712.85,1366276,2015-02-09 15:29:00,2015-02-09 09:15:00,928112.3842336396,1480947.5705996132,-0.12355354001045875,2.221189891221216,2.405319875794529
517,2015-02-10 09:15:00,704.0,715.6,689.0,698.5,2442652,2015-02-10 15:29:00,2015-02-10 09:15:00,928176.5481835667,1482804.142857143,1.0341220741046204,3.0916844006870594,2.8704948373783177
518,2015-02-11 09:15:00,702.0,716.3,694.45,714.65,802425,2015-02-11 15:29:00,2015-02-11 09:15:00,927761.8112760218,1481493.2003853566,-0.731942393114222,1.987070334038774,3.103733035308827
519,2015-02-12 09:15:00,717.95,722.0,701.05,703.9,711397,2015-02-12 15:29:00,2015-02-12 09:15:00,927483.1477864465,1480012.2461538462,-0.8287107404465964,-0.5831498714777814,2.832617006880043
520,2015-02-13 09:15:00,705.95,733.7,693.0,722.5,3649861,2015-02-13 15:29:00,2015-02-13 09:15:00,931446.9798949051,1484177.0230326296,2.325074882106251,1.6749902826395933,2.612439810239412
521,2015-02-16 09:15:00,730.0,757.25,721.0,726.55,1993010,2015-02-16 15:29:00,2015-02-16 09:15:00,930820.3198150821,1485151.7988505748,0.5456028304692757,2.344146653119328,2.434519050501541
522,2015-02-18 09:15:00,729.15,735.0,721.0,728.7,687041,2015-02-18 15:29:00,2015-02-18 09:15:00,930583.3807211685,1483625.7743785852,-0.8560058033287257,0.4540187756859817,2.1009884642790797
523,2015-02-19 09:15:00,733.95,747.5,731.8,744.0,1289849,2015-02-19 15:29:00,2015-02-19 09:15:00,929733.4601949538,1483255.9713740458,-0.20802410546081748,0.9779370633393863,1.8291696797427934
524,2015-02-20 09:15:00,741.5,745.8,738.0,743.9,731788,2015-02-20 15:29:00,2015-02-20 09:15:00,929425.3066700313,1481824.6038095239,-0.806989650945458,0.9996581528405245,1.5737403048439704
525,2015-02-23 09:15:00,748.8,754.0,734.55,740.25,737297,2015-02-23 15:29:00,2015-02-23 09:15:00,929107.6229538342,1480409.1520912547,-0.799812781353295,-2.1252295106190218,1.104231617147506
526,2015-02-24 09:15:00,744.0,759.85,741.9,757.5,1229166,2015-02-24 15:29:00,2015-02-24 09:15:00,928290.0934251485,1479932.4098671726,-0.27013797911158344,-2.940970320199881,0.5880155960053963
527,2015-02-25 09:15:00,759.0,772.05,747.0,748.05,1589888,2015-02-25 15:29:00,2015-02-25 09:15:00,927422.9359709981,1480140.6590909092,0.11833580629983771,-1.9666287105713172,0.08218428487955862
528,2015-02-26 09:15:00,751.85,758.7,741.65,744.0,1432645,2015-02-26 15:29:00,2015-02-26 09:15:00,926548.2369422553,1480050.875236295,-0.051163958168806464,-1.8097685632793066,-0.29749960485224947
529,2015-02-27 09:15:00,748.95,749.85,730.3,742.6,855567,2015-02-27 15:29:00,2015-02-27 09:15:00,926070.333747832,1478872.6037735848,-0.6730650805442066,-1.6758439928780549,-0.4067690169922768
530,2015-02-28 09:15:00,745.15,751.15,727.0,744.3,1239208,2015-02-28 15:29:00,2015-02-28 09:15:00,925256.263546331,1478421.2580037664,-0.2585373019653037,-1.1345685134900636,-0.6877248966052425
531,2015-03-02 09:15:00,760.2,786.0,758.1,779.0,3084828,2015-03-02 15:29:00,2015-03-02 09:15:00,927001.3325605724,1481440.819548872,1.729649272479723,0.8652187381012428,-0.8356176881070508
532,2015-03-03 09:15:00,780.4,786.5,768.2,779.05,1571968,2015-03-03 15:29:00,2015-03-03 09:15:00,926139.6023872073,1481610.664165103,0.09756340793762928,0.8444463397390344,-0.7965749317017456
533,2015-03-04 09:15:00,784.5,789.8,763.75,767.7,1792056,2015-03-04 15:29:00,2015-03-04 09:15:00,925369.3644199839,1482192.02247191,0.3348543721482619,1.2304646700561028,-0.7713221710300739
534,2015-03-05 09:15:00,769.95,780.9,768.0,776.9,1290164,2015-03-05 15:29:00,2015-03-05 09:15:00,924541.334933963,1481833.091588785,-0.20731262556527583,1.6962171250350333,-0.7016662738106231
535,2015-03-09 09:15:00,774.45,780.8,754.4,769.0,1774658,2015-03-09 15:29:00,2015-03-09 09:15:00,923764.9179344956,1482379.406716418,0.3163993215255524,2.2711537485258897,-0.26202794789613193
536,2015-03-10 09:15:00,766.0,777.6,761.65,764.0,1465104,2015-03-10 15:29:00,2015-03-10 09:15:00,922904.7013524409,1482347.2364990688,-0.018683658750248265,0.5228208172959184,0.08435116585344794
537,2015-03-11 09:15:00,764.95,771.8,747.15,751.5,598324,2015-03-11 15:29:00,2015-03-11 09:15:00,922832.4877323521,1480704.0706319702,-0.9561649404001972,-0.530907531041908,0.22792328380638888
538,2015-03-12 09:15:00,752.5,758.55,747.95,749.3,661708,2015-03-12 15:29:00,2015-03-12 09:15:00,922649.4104425379,1479184.5974025973,-0.886009992691053,-1.751771895881223,0.23372295054619716
539,2015-03-13 09:15:00,753.9,754.9,727.05,732.6,869170,2015-03-13 15:29:00,2015-03-13 09:15:00,922167.7274186927,1478054.9407407406,-0.6602756989177176,-2.2047349692336646,0.18083385291063628
540,2015-03-16 09:15:00,737.9,745.0,733.3,736.95,473496,2015-03-16 15:29:00,2015-03-16 09:15:00,922324.9422291637,1476198.0850277264,-1.0871462313534528,-3.60828052211267,-0.06653734795162443
541,2015-03-17 09:15:00,743.9,756.0,739.65,745.0,1052866,2015-03-17 15:29:00,2015-03-17 09:15:00,921652.759169516,1475417.029520295,-0.4584709645973912,-4.048067827959812,-0.5578660045577299
542,2015-03-18 09:15:00,747.55,782.0,745.0,775.0,1418652,2015-03-18 15:29:00,2015-03-18 09:15:00,920806.9170646229,1475312.4898710866,-0.061533518939791025,-3.1534364064994067,-0.957654279181574
543,2015-03-19 09:15:00,777.7,779.9,749.05,752.0,751006,2015-03-19 15:29:00,2015-03-19 09:15:00,920483.2251259321,1473981.044117647,-0.7854298963663744,-3.052856310174728,-1.3859863772046572
544,2015-03-20 09:15:00,753.0,753.0,722.8,727.55,958795,2015-03-20 15:29:00,2015-03-20 09:15:00,919902.6132207102,1473035.7486238533,-0.5590165102623452,-2.9515971215193555,-1.850767801860096
545,2015-03-23 09:15:00,729.8,736.0,713.1,716.4,709736,2015-03-23 15:29:00,2015-03-23 09:15:00,919639.1085551701,1471637.7637362638,-0.828479081248812,-2.692929971414715,-2.3471761738541566
546,2015-03-24 09:15:00,720.0,744.5,717.65,739.25,2065621,2015-03-24 15:29:00,2015-03-24 09:15:00,919148.3978972501,1472723.65630713,0.6450507285322484,-1.5894082782850756,-2.558399083412256
547,2015-03-25 09:15:00,738.05,756.05,731.95,751.0,1435484,2015-03-25 15:29:00,2015-03-25 09:15:00,918310.7512735171,1472655.700729927,-0.040478346440327724,-1.568353105785612,-2.6621436408866264
548,2015-03-26 09:15:00,742.9,774.15,740.0,754.2,2707647,2015-03-26 15:29:00,2015-03-26 09:15:00,918984.0413142784,1474905.2295081967,1.3414180389126307,0.5584948294933931,-2.4311169683491647
549,2015-03-27 09:15:00,756.0,770.75,742.5,748.0,1754325,2015-03-27 15:29:00,2015-03-27 09:15:00,918225.3826013244,1475413.2654545454,0.3037508435622855,1.421262183318024,-2.068517253093996
550,2015-03-30 09:15:00,754.4,774.95,751.1,769.95,1197502,2015-03-30 15:29:00,2015-03-30 09:15:00,917468.0239303423,1474908.889292196,-0.30236137070348484,1.9473798938633509,-1.5129512114963934
551,2015-03-31 09:15:00,769.3,815.9,769.3,809.0,2595500,2015-03-31 15:29:00,2015-03-31 09:15:00,917874.398755077,1476938.9456521738,1.2186428294164677,2.52097199474757,-0.8560472292256556
552,2015-04-01 09:15:00,811.35,818.0,796.5,804.0,1063298,2015-04-01 15:29:00,2015-04-01 09:15:00,917212.4929987254,1476190.9511754068,-0.4501606272560666,2.111289713931831,-0.32957461718253167
553,2015-04-06 09:15:00,807.0,815.75,800.0,800.0,850518,2015-04-06 15:29:00,2015-04-06 09:15:00,916769.0803041976,1475061.5776173286,-0.6812441551912896,0.08862751982791117,-0.015426234182267785
554,2015-04-07 09:15:00,799.5,805.0,791.0,796.0,888476,2015-04-07 15:29:00,2015-04-07 09:15:00,916280.5497910077,1474004.6666666667,-0.6390277156927741,-0.8541510394271483,0.19431837402695293
555,2015-04-08 09:15:00,794.0,832.0,790.75,819.1,2314074,2015-04-08 15:29:00,2015-04-08 09:15:00,916147.924323899,1475515.582733813,0.9153089746778921,0.36351930595422854,0.49996330176384723
556,2015-04-09 09:15:00,828.9,835.0,809.0,812.9,1038528,2015-04-09 15:29:00,2015-04-09 09:15:00,915512.0787141878,1474731.0448833033,-0.47645799004196515,-1.3315815135042044,0.5257459782419345
557,2015-04-10 09:15:00,814.0,829.6,807.8,819.0,1347276,2015-04-10 15:29:00,2015-04-10 09:15:00,914707.2447122342,1474502.6308243729,-0.1390900001720203,-1.0205108864201582,0.5805302001784798
558,2015-04-13 09:15:00,820.0,828.9,812.0,817.0,963560,2015-04-13 15:29:00,2015-04-13 09:15:00,914143.7326501427,1473588.6010733452,-0.5579304247864282,-0.8971971560152967,0.43496100162761087
559,2015-04-15 09:15:00,815.0,823.6,795.9,801.7,1176236,2015-04-15 15:29:00,2015-04-15 09:15:00,913413.4466419072,1473057.6142857142,-0.3249586650787281,-0.5831281054012507,0.23452197275568337
560,2015-04-16 09:15:00,800.95,806.8,791.5,799.7,1330154,2015-04-16 15:29:00,2015-04-16 09:15:00,912618.8978428236,1472802.8841354724,-0.15630717758820742,-1.6547442576673503,-0.12569044239738678
561,2015-04-17 09:15:00,798.05,814.8,793.65,800.0,1092431,2015-04-17 15:29:00,2015-04-17 09:15:00,911947.5074760739,1472126.065836299,-0.41635627349555615,-1.5946425411209413,-0.537251895984238
562,2015-04-20 09:15:00,804.9,812.85,795.0,802.2,1298075,2015-04-20 15:29:00,2015-04-20 09:15:00,911166.7223072093,1471816.91651865,-0.19068070888136665,-1.6462332498302876,-0.9130041923604498
563,2015-04-21 09:15:00,805.1,818.6,794.6,798.9,1516503,2015-04-21 15:29:00,2015-04-21 09:15:00,910360.5331350337,1471896.1471631206,0.048999106632254354,-1.0393037184116052,-1.0257973161844014
564,2015-04-22 09:15:00,805.0,815.55,802.0,805.0,1924758,2015-04-22 15:29:00,2015-04-22 09:15:00,909753.7099764394,1472697.6725663717,0.4969040768686018,-0.21744097646427524,-0.9621263098881142
565,2015-04-23 09:15:00,809.05,814.65,799.0,802.95,850093,2015-04-23 15:29:00,2015-04-23 09:15:00,909325.6791285614,1471597.664310954,-0.6834786244094235,-0.7446124232854913,-1.072939482812086
566,2015-04-24 09:15:00,798.0,804.25,774.85,776.2,688901,2015-04-24 15:29:00,2015-04-24 09:15:00,909116.8258922182,1470217.2469135802,-0.8594233707497242,-1.1876795205396593,-1.0585492835156316
567,2015-04-27 09:15:00,782.0,782.0,720.4,726.0,1234253,2015-04-27 15:29:00,2015-04-27 09:15:00,908370.0584831251,1469801.8169014084,-0.25930931419596565,-1.2563081258542583,-1.0821290074590415
568,2015-04-28 09:15:00,737.0,775.0,734.0,759.6,1809749,2015-04-28 15:29:00,2015-04-28 09:15:00,907683.1799180475,1470399.2636203866,0.37386363864344435,-0.9314435938430683,-1.085553651241819
569,2015-04-29 09:15:00,763.0,765.0,747.25,756.05,1011664,2015-04-29 15:29:00,2015-04-29 09:15:00,907089.7850180515,1469594.4649122807,-0.5048347721203449,-1.933182442832015,-1.220559084984895
570,2015-04-30 09:15:00,756.0,780.25,751.55,764.1,2033884,2015-04-30 15:29:00,2015-04-30 09:15:00,906602.2048532936,1470582.7127845883,0.6213323596610545,-0.6283714587615369,-1.1179218050943138
571,2015-05-04 09:15:00,776.0,792.4,764.0,790.0,1039267,2015-05-04 15:29:00,2015-05-04 09:15:00,905988.5683109214,1469828.6643356644,-0.47523962155326244,-0.24418770956507513,-0.9828763219387273
572,2015-05-05 09:15:00,785.9,787.15,768.0,774.0,941206,2015-05-05 15:29:00,2015-05-05 09:15:00,905466.5259592794,1468906.1116928447,-0.582793616952082,-0.5676720123211915,-0.8750201981878176
573,2015-05-06 09:15:00,770.3,771.0,738.7,744.75,1482262,2015-05-06 15:29:00,2015-05-06 09:15:00,904677.6196828268,1468929.3797909408,0.01473742681258494,-0.9267982241520508,-0.8637696487618621
574,2015-05-07 09:15:00,740.35,756.5,720.35,727.8,1304160,2015-05-07 15:29:00,2015-05-07 09:15:00,903916.6733254119,1468642.8243478262,-0.18196679981873953,-0.6039302518504456,-0.9024185763004793
575,2015-05-08 09:15:00,737.3,758.35,737.3,745.2,1108726,2015-05-08 15:29:00,2015-05-08 09:15:00,903255.966864846,1468017.96875,-0.397774254397769,-1.6230368659092689,-0.9902610205628569
576,2015-05-11 09:15:00,753.9,754.0,745.0,750.5,764936,2015-05-11 15:29:00,2015-05-11 09:15:00,902946.6113355749,1466799.4558058926,-0.777303383162096,-1.9251006275181026,-1.0640031312607012
577,2015-05-12 09:15:00,750.0,752.0,723.0,727.0,1092688,2015-05-12 15:29:00,2015-05-12 09:15:00,902299.1371175814,1466152.204152249,-0.41390287188491653,-1.7562098824509371,-1.1139933069203691
578,2015-05-13 09:15:00,730.0,738.25,703.6,737.5,950626,2015-05-13 15:29:00,2015-05-13 09:15:00,901773.7135588716,1465261.8307426597,-0.5706928722857058,-2.341640181549228,-1.2550129656909852
579,2015-05-14 09:15:00,737.0,759.65,730.0,757.0,1439501,2015-05-14 15:29:00,2015-05-14 09:15:00,900996.6209090269,1465217.4155172415,-0.028542188639171413,-2.18821557036966,-1.2805162784447497
580,2015-05-15 09:15:00,760.0,769.9,758.0,765.05,950558,2015-05-15 15:29:00,2015-05-15 09:15:00,900473.6435222488,1464331.5989672977,-0.5705592858416665,-2.3610006018135574,-1.4537791927499517
581,2015-05-18 09:15:00,778.0,795.0,772.3,793.2,1593660,2015-05-18 15:29:00,2015-05-18 09:15:00,899715.6517524188,1464553.8127147767,0.14349665589762392,-1.4402005627538375,-1.5733804780688279
582,2015-05-19 09:15:00,787.0,796.25,776.6,782.85,679577,2015-05-19 15:29:00,2015-05-19 09:15:00,899530.3667984434,1463207.3687821613,-0.8711549912108174,-1.8974526820797384,-1.7063585450446825
583,2015-05-20 09:15:00,790.0,796.0,783.7,785.95,546614,2015-05-20 15:29:00,2015-05-20 09:15:00,899558.4916905916,1461637.8595890412,-1.01719217598556,-2.3439519857795927,-1.8480739212074369
584,2015-05-21 09:15:00,789.0,789.0,773.6,777.3,580389,2015-05-21 15:29:00,2015-05-21 09:15:00,899526.2497996112,1460131.4512820514,-0.9780064244684721,-3.2934162216088936,-2.1170225181832816
585,2015-05-22 09:15:00,775.0,785.0,770.3,785.0,562676,2015-05-22 15:29:00,2015-05-22 09:15:00,899521.4163411089,1458599.957337884,-0.9960006966617228,-3.7188576324289495,-2.32660459483525
586,2015-05-25 09:15:00,784.0,806.0,783.0,792.5,985705,2015-05-25 15:29:00,2015-05-25 09:15:00,898966.4450039353,1457794.3441226576,-0.5251467913472465,-4.38750107967382,-2.572844640050821
587,2015-05-26 09:15:00,794.0,796.8,775.0,782.0,500905,2015-05-26 15:29:00,2015-05-26 09:15:00,899066.6483588103,1456166.981292517,-1.0625040791317168,-4.5788501675947195,-2.8551086685651996
588,2015-05-27 09:15:00,782.9,801.85,775.7,798.15,828244,2015-05-27 15:29:00,2015-05-27 09:15:00,898675.0015544364,1455100.8981324278,-0.6975345893099894,-4.259192580919149,-3.046863908502192
589,2015-05-28 09:15:00,801.05,823.85,795.5,822.5,2917388,2015-05-28 15:29:00,2015-05-28 09:15:00,899925.5431230745,1457579.3508474575,1.6221438099050578,-1.6590423465456188,-2.9939465861197876
590,2015-05-29 09:15:00,827.65,855.0,827.65,848.2,2331560,2015-05-29 15:29:00,2015-05-29 09:15:00,899881.059808955,1459058.1675126904,0.9695746154192222,0.30653296553532616,-2.7271932293848993
591,2015-06-01 09:15:00,851.4,871.4,839.2,857.95,1311409,2015-06-01 15:29:00,2015-06-01 09:15:00,899141.1472988256,1458808.7601351351,-0.16393395027905167,0.667745806603521,-2.516398592449163
592,2015-06-02 09:15:00,862.7,868.95,844.1,848.3,1114468,2015-06-02 15:29:00,2015-06-02 09:15:00,898493.7872594773,1458228.084317032,-0.3825959502352764,1.3476539354999613,-2.191887930691194
593,2015-06-03 09:15:00,847.2,850.9,832.7,840.95,1032018,2015-06-03 15:29:00,2015-06-03 09:15:00,897907.1842669148,1457510.558922559,-0.47387142722323483,1.571317097586716,-1.8003610223545625
594,2015-06-04 09:15:00,841.25,869.3,838.5,869.0,1510879,2015-06-04 15:29:00,2015-06-04 09:15:00,897154.9864410677,1457600.2537815126,0.05938633460628618,0.00855962228794422,-1.470163437964879
595,2015-06-05 09:15:00,867.0,876.35,854.0,855.3,1078307,2015-06-05 15:29:00,2015-06-05 09:15:00,896536.426772639,1456963.855704698,-0.42235523777632866,-1.3833702309076066,-1.2366146978127444
596,2015-06-08 09:15:00,857.0,859.9,839.95,841.5,945520,2015-06-08 15:29:00,2015-06-08 09:15:00,896029.3624129676,1456107.1658291458,-0.5698330738338273,-1.7892693544623823,-0.9767915252916008
597,2015-06-09 09:15:00,838.05,854.1,836.9,849.4,1118016,2015-06-09 15:29:00,2015-06-09 09:15:00,895386.4280575144,1455541.795986622,-0.3769610364977985,-1.7836344407249043,-0.6972699526046192
598,2015-06-10 09:15:00,849.0,855.4,841.9,844.0,1031706,2015-06-10 15:29:00,2015-06-10 09:15:00,894806.0258421373,1454834.223706177,-0.4728714508912189,-1.7826344643928884,-0.44961414095199326
599,2015-06-11 09:15:00,849.6,862.0,838.5,844.0,1203206,2015-06-11 15:29:00,2015-06-11 09:15:00,894118.9590328418,1454414.8433333333,-0.28095684673218757,-2.1229776457313623,-0.4960076708705675
600,2015-06-12 09:15:00,842.9,854.25,830.25,839.9,1098517,2015-06-12 15:29:00,2015-06-12 09:15:00,893492.5399268563,1453822.6672212977,-0.397659355108196,-2.0982817630632296,-0.7364891437304231
601,2015-06-15 09:15:00,838.7,845.85,831.3,835.0,829599,2015-06-15 15:29:00,2015-06-15 09:15:00,893111.9659309807,1452785.7508305649,-0.6977700160818632,-2.226218705311265,-1.0258855949219017
602,2015-06-16 09:15:00,834.85,849.8,808.5,822.0,2288700,2015-06-16 15:29:00,2015-06-16 09:15:00,893019.0674100772,1454172.0099502488,0.9345018718021766,-0.9147557970112902,-1.252126568173027
603,2015-06-17 09:15:00,821.75,821.8,803.0,812.0,1356251,2015-06-17 15:29:00,2015-06-17 09:15:00,892288.38798421,1454009.8890728478,-0.10955974591768164,-0.5514440920377528,-1.4644026871354738
604,2015-06-18 09:15:00,816.6,837.2,815.1,832.75,1387685,2015-06-18 15:29:00,2015-06-18 09:15:00,891554.7256005005,1453900.261157025,-0.07426942985740562,-0.3447566751629709,-1.4997343168805652
605,2015-06-19 09:15:00,838.4,846.95,828.45,835.75,1768963,2015-06-19 15:29:00,2015-06-19 09:15:00,890910.5987182955,1454420.1666666667,0.35305768478436433,0.40596036472958946,-1.3208012573168455
606,2015-06-22 09:15:00,841.95,851.2,839.1,845.8,1480686,2015-06-22 15:29:00,2015-06-22 09:15:00,890177.0698039155,1454463.4382207578,0.029457691810707325,1.13318807262216,-1.0285555146083913
607,2015-06-23 09:15:00,851.0,865.0,846.15,860.9,1173386,2015-06-23 15:29:00,2015-06-23 09:15:00,889517.6384089122,1454001.1398026317,-0.31546888750241125,-0.1167826866824278,-0.8618703392041438
608,2015-06-24 09:15:00,861.8,868.95,845.0,849.4,1353060,2015-06-24 15:29:00,2015-06-24 09:15:00,888796.4250166033,1453835.3908045976,-0.11338410908067625,-0.12060704984542242,-0.6956675977493971
609,2015-06-25 09:15:00,850.0,866.65,848.3,858.0,1494110,2015-06-25 15:29:00,2015-06-25 09:15:00,888069.0992024512,1453901.4147540983,0.04527641518212026,-0.001061204805896547,-0.4834759536568506
610,2015-06-26 09:15:00,857.95,873.0,856.05,861.0,1053567,2015-06-26 15:29:00,2015-06-26 09:15:00,887489.616420514,1453246.2029459903,-0.45034803286826586,-0.8044669224585268,-0.35409446959638036
611,2015-06-29 09:15:00,853.0,881.85,853.0,870.7,1676384,2015-06-29 15:29:00,2015-06-29 09:15:00,886810.0435859628,1453610.8071895426,0.2512073407622192,-0.582717273507015,-0.18974432641595532
612,2015-06-30 09:15:00,879.8,883.95,872.5,878.1,2032050,2015-06-30 15:29:00,2015-06-30 09:15:00,886393.8551723214,1454554.427406199,0.6515112545331574,0.3842628685285537,-0.05984245986197092
613,2015-07-01 09:15:00,886.0,896.15,881.0,890.0,1759609,2015-07-01 15:29:00,2015-07-01 09:15:00,885757.1610504375,1455051.2589576547,0.3438388696526755,0.8414858472619055,0.07945053406799489
614,2015-07-02 09:15:00,892.55,907.75,892.55,899.6,1887688,2015-07-02 15:29:00,2015-07-02 09:15:00,885208.3854512713,1455754.7333333334,0.4879452948770598,1.284154726956845,0.2423416742799765
615,2015-07-03 09:15:00,902.95,914.8,896.55,904.0,1605343,2015-07-03 15:29:00,2015-07-03 09:15:00,884510.0815911769,1455997.5714285714,0.16884536612942364,1.9033481259545346,0.39208045040247097
616,2015-07-06 09:15:00,904.3,935.5,904.2,933.0,2480360,2015-07-06 15:29:00,2015-07-06 09:15:00,884753.0744718445,1457657.8022690439,1.1559182185848416,2.808059003777157,0.5595675435179708
617,2015-07-07 09:15:00,936.8,943.25,927.2,933.0,1712974,2015-07-07 15:29:00,2015-07-07 09:15:00,884096.5243699682,1458070.9352750808,0.28832040133465087,2.4448681505786505,0.8157326272440786
618,2015-07-08 09:15:00,932.25,952.65,908.9,909.6,3502966,2015-07-08 15:29:00,2015-07-08 09:15:00,887191.316107068,1461374.4814216478,2.301185191415883,4.402214472341858,1.2680147794628065
619,2015-07-09 09:15:00,913.5,916.75,863.25,868.1,3785229,2015-07-09 15:29:00,2015-07-09 09:15:00,891366.9356705213,1465122.6338709677,2.602863392485786,6.517132569950584,1.9198341569384545
620,2015-07-10 09:15:00,866.6,885.95,863.35,883.0,2251762,2015-07-10 15:29:00,2015-07-10 09:15:00,891207.2849032586,1466389.3639291464,0.8812457543545624,7.229532958175723,2.7232341450018795
621,2015-07-13 09:15:00,886.0,913.9,880.0,913.4,1908273,2015-07-13 15:29:00,2015-07-13 09:15:00,890666.5564027656,1467099.7877813505,0.4953292666567216,6.568944006247603,3.4384002729773413
622,2015-07-14 09:15:00,914.2,932.8,909.75,926.75,2061631,2015-07-14 15:29:00,2015-07-14 09:15:00,890269.640957005,1468054.091492777,0.666738346675678,6.94736195158863,4.094710181283349
623,2015-07-15 09:15:00,929.0,929.0,912.1,922.0,1149848,2015-07-15 15:29:00,2015-07-15 09:15:00,889647.054213092,1467544.1458333333,-0.3571035775691304,4.289073182603616,4.43946891481752
